129620,1480,1759,5B,1A,1
129620,1498,1656,5A,1B,2
129620,1549,1696,4A,1B,2
129620,1551,1696,3B,1B,1
129620,1551,1774,3B,1A,1
129620,1664,1695,1B,1B,1
129620,1675,1695,1B,1B,7
129620,1688,1768,1B,1A,1
129620,1695,1761,1B,1A,2
129620,1697,1698,1B,1B,20
129620,1720,1912,3A,1B,1
129620,1757,1907,1A,2A,1
129620,1790,1798,1A,1A,1
129640,1437,1684,5B,1B,2
129640,1563,1684,5B,1B,1
129640,1585,1656,5B,1B,1
129640,1665,1761,1B,1A,1
129640,1695,1697,1B,1B,1
129640,1696,1774,1B,1A,2
129640,1752,1798,1A,1A,1
129640,1759,1790,1A,1A,1
129640,1761,1764,1A,1A,1
129660,1428,1656,5B,1B,2
129660,1585,1768,5B,1A,1
129660,1617,1656,2A,1B,1
129660,1617,1789,2A,1A,1
129660,1656,1789,1B,1A,1
129660,1666,1695,1B,1B,1
129660,1673,1787,1B,1A,1
129660,1790,1912,1A,1B,1
129680,1443,1696,5B,1B,2
129680,1480,1774,5B,1A,1
129680,1572,1912,3B,1B,7
129680,1656,1895,1B,4B,1
129680,1666,1675,1B,1B,2
129680,1673,1695,1B,1B,1
129680,1673,1745,1B,Teachers,1
129680,1675,1761,1B,1A,2
129680,1688,1761,1B,1A,1
129680,1695,1787,1B,1A,1
129680,1700,1912,3B,1B,3
129680,1768,1843,1A,3A,3
129680,1790,1858,1A,2B,1
129680,1792,1898,1A,2B,1
129700,1443,1774,5B,1A,1
129700,1465,1774,5B,1A,1
129700,1546,1768,4A,1A,1
129700,1664,1765,1B,1B,14
129700,1675,1787,1B,1A,1
129700,1790,1851,1A,2B,4
129700,1796,1847,1A,4B,1
129720,1545,1761,4A,1A,1
129720,1551,1790,3B,1A,1
129720,1665,1697,1B,1B,10
129720,1696,1700,1B,3B,1
129720,1697,1780,1B,3A,1
129720,1697,1833,1B,3A,2
129720,1698,1833,1B,3A,3
129720,1761,1837,1A,4A,2
129720,1767,1907,1A,2A,1
129720,1898,1912,2B,1B,1
129740,1521,1673,Teachers,1B,1
129740,1549,1790,4A,1A,1
129740,1656,1673,1B,1B,1
129740,1684,1745,1B,Teachers,1
129740,1696,1890,1B,2B,2
129740,1698,1780,1B,3A,1
129740,1700,1768,3B,1A,2
129740,1730,1790,4A,1A,1
129740,1761,1890,1A,2B,1
129740,1763,1920,3A,1B,1
129740,1764,1912,1A,1B,3
129740,1768,1801,1A,3A,2
129740,1887,1920,2B,1B,1
129740,1890,1912,2B,1B,2
129760,1457,1790,5A,1A,1
129760,1498,1673,5A,1B,2
129760,1548,1789,4A,1A,1
129760,1585,1673,5B,1B,1
129760,1666,1749,1B,2B,2
129760,1673,1761,1B,1A,6
129760,1697,1851,1B,2B,3
129780,1613,1761,2A,1A,2
129780,1665,1698,1B,1B,7
129780,1666,1767,1B,1A,3
129780,1673,1838,1B,3A,1
129780,1675,1730,1B,4A,3
129780,1695,1757,1B,1A,3
129800,1426,1787,5B,1A,1
129800,1486,1787,5B,1A,1
129800,1549,1675,4A,1B,2
129800,1656,1697,1B,1B,3
129800,1675,1696,1B,1B,5
129800,1761,1902,1A,2A,1
129820,1437,1695,5B,1B,3
129820,1437,1757,5B,1A,1
129820,1695,1730,1B,4A,1
129820,1761,1855,1A,2B,1
129820,1768,1847,1A,4B,2
129840,1656,1698,1B,1B,1
129840,1656,1851,1B,2B,2
129840,1666,1902,1B,2A,1
129840,1673,1780,1B,3A,1
129840,1675,1684,1B,1B,5
129840,1688,1751,1B,5A,1
129840,1688,1920,1B,1B,1
129840,1843,1912,3A,1B,2
129860,1498,1688,5A,1B,1
129860,1498,1920,5A,1B,1
129860,1549,1684,4A,1B,1
129860,1558,1761,3B,1A,1
129860,1643,1684,2A,1B,1
129860,1643,1696,2A,1B,1
129860,1666,1858,1B,2B,1
129860,1673,1855,1B,2B,1
129860,1675,1790,1B,1A,2
129860,1761,1780,1A,3A,1
129880,1452,1761,5A,1A,1
129880,1617,1757,2A,1A,1
129880,1673,1887,1B,2B,1
129880,1675,1768,1B,1A,2
129880,1684,1887,1B,2B,4
129880,1696,1768,1B,1A,1
129880,1696,1790,1B,1A,1
129880,1697,1822,1B,3A,1
129880,1768,1912,1A,1B,1
129900,1613,1673,2A,1B,1
129900,1625,1675,2A,1B,2
129900,1643,1768,2A,1A,1
129900,1673,1757,1B,1A,1
129900,1696,1757,1B,1A,1
129900,1718,1757,2B,1A,1
129900,1757,1861,1A,2B,1
129900,1858,1912,2B,1B,1
129920,1482,1665,5B,1B,1
129920,1482,1697,5B,1B,1
129920,1656,1749,1B,2B,1
129920,1665,1912,1B,1B,3
129920,1673,1675,1B,1B,2
129920,1673,1768,1B,1A,1
129920,1673,1861,1B,2B,1
129920,1675,1887,1B,2B,3
129920,1684,1761,1B,1A,1
129920,1718,1761,2B,1A,2
129920,1749,1761,2B,1A,1
129920,1751,1765,5A,1B,2
129920,1765,1857,1B,4B,1
129940,1532,1697,4A,1B,1
129940,1558,1664,3B,1B,1
129940,1664,1821,1B,4B,1
129940,1664,1857,1B,4B,1
129960,1532,1698,4A,1B,1
129960,1648,1761,2A,1A,1
129960,1656,1664,1B,1B,1
129960,1656,1757,1B,1A,1
129960,1696,1704,1B,2B,1
129960,1696,1887,1B,2B,1
129960,1757,1889,1A,2B,1
129980,1579,1697,3B,1B,3
129980,1625,1761,2A,1A,1
129980,1625,1790,2A,1A,3
129980,1641,1695,2A,1B,2
129980,1684,1861,1B,2B,1
130000,1428,1697,5B,1B,1
130000,1675,1822,1B,3A,1
130000,1790,1838,1A,3A,1
130020,1625,1684,2A,1B,1
130020,1664,1843,1B,3A,1
130020,1666,1673,1B,1B,1
130020,1675,1704,1B,2B,2
130020,1761,1861,1A,2B,2
130040,1666,1697,1B,1B,1
130040,1684,1704,1B,2B,2
130040,1684,1732,1B,2B,1
130040,1697,1764,1B,1A,1
130040,1697,1912,1B,1B,1
130040,1698,1764,1B,1A,1
130040,1698,1851,1B,2B,1
130040,1698,1912,1B,1B,2
130040,1761,1887,1A,2B,1
130040,1778,1907,1A,2A,1
130040,1851,1912,2B,1B,1
130060,1558,1697,3B,1B,2
130060,1558,1698,3B,1B,2
130060,1558,1912,3B,1B,3
130060,1663,1688,1B,1B,1
130060,1666,1833,1B,3A,1
130060,1695,1890,1B,2B,1
130060,1757,1920,1A,1B,2
130060,1768,1920,1A,1B,2
130080,1558,1665,3B,1B,1
130080,1666,1887,1B,2B,1
130080,1695,1922,1B,2A,1
130080,1768,1790,1A,1A,2
130080,1778,1920,1A,1B,1
130100,1551,1675,3B,1B,1
130100,1666,1720,1B,3A,1
130100,1695,1912,1B,1B,1
130120,1625,1673,2A,1B,1
130120,1673,1704,1B,2B,1
130120,1753,1920,Teachers,1B,1
130140,1486,1697,5B,1B,1
130140,1572,1656,3B,1B,1
130140,1664,1675,1B,1B,1
130140,1688,1745,1B,Teachers,1
130140,1761,1920,1A,1B,1
130140,1790,1920,1A,1B,1
130140,1790,1922,1A,2A,1
130160,1437,1664,5B,1B,1
130160,1552,1675,3B,1B,1
130160,1579,1698,3B,1B,2
130160,1656,1837,1B,4A,1
130160,1666,1696,1B,1B,2
130160,1673,1765,1B,1B,1
130160,1697,1720,1B,3A,1
130160,1757,1922,1A,2A,1
130160,1761,1767,1A,1A,1
130160,1761,1768,1A,1A,1
130160,1790,1902,1A,2A,1
130180,1426,1765,5B,1B,1
130180,1428,1696,5B,1B,1
130180,1666,1684,1B,1B,1
130200,1426,1765,5B,1B,1
130200,1546,1675,4A,1B,5
130200,1546,1695,4A,1B,4
130200,1585,1684,5B,1B,2
130200,1592,1664,5B,1B,2
130200,1664,1765,1B,1B,26
130200,1665,1912,1B,1B,18
130200,1675,1695,1B,1B,4
130200,1698,1833,1B,3A,1
130200,1718,1920,2B,1B,2
130200,1757,1768,1A,1A,1
130200,1757,1902,1A,2A,1
130200,1898,1920,2B,1B,1
130200,1920,1922,1B,2A,1
130220,1503,1673,4A,1B,1
130220,1592,1666,5B,1B,1
130220,1641,1920,2A,1B,1
130220,1665,1666,1B,1B,12
130220,1666,1912,1B,1B,8
130220,1675,1696,1B,1B,10
130220,1861,1920,2B,1B,2
130240,1579,1697,3B,1B,1
130240,1579,1698,3B,1B,1
130240,1697,1698,1B,1B,17
130240,1704,1768,2B,1A,1
130240,1768,1887,1A,2B,1
130240,1768,1920,1A,1B,2
130260,1656,1673,1B,1B,8
130260,1684,1696,1B,1B,2
130260,1697,1722,1B,3A,1
