31220,1558,1567,3B,3B,195
31220,1560,1570,3B,3B,15
31220,1567,1574,3B,3B,90
31220,1632,1818,4B,4B,18
31220,1632,1866,4B,4B,11
31220,1673,1698,1B,1B,37
31220,1819,1836,4B,4B,16
31220,1819,1866,4B,4B,5
31240,1741,1820,3A,3A,5
31240,1809,1822,3A,3A,11
31260,1558,1564,3B,3B,46
31260,1564,1567,3B,3B,17
31260,1564,1574,3B,3B,48
31260,1768,1783,1A,1A,28
31260,1802,1805,4B,4B,10
31260,1802,1831,4B,4B,8
31280,1503,1545,4A,4A,9
31280,1632,1819,4B,4B,12
31280,1757,1760,1A,1A,39
31300,1459,1516,5A,5A,12
31300,1617,1641,2A,2A,215
31300,1757,1761,1A,1A,37
31320,1452,1498,5A,5A,40
31320,1452,1520,5A,5A,18
31320,1468,1520,5A,5A,20
31320,1498,1520,5A,5A,69
31320,1502,1522,5A,5A,3
31320,1503,1539,4A,4A,113
31320,1643,1648,2A,2A,54
31320,1752,1778,1A,1A,2
31320,1761,1783,1A,1A,75
31320,1766,1770,1A,1A,43
31320,1767,1787,1A,1A,115
31320,1774,1778,1A,1A,9
31340,1452,1477,5A,5A,112
31340,1452,1483,5A,5A,1
31340,1457,1468,5A,5A,9
31340,1457,1502,5A,5A,24
31340,1459,1483,5A,5A,10
31340,1459,1498,5A,5A,69
31340,1459,1520,5A,5A,6
31340,1477,1498,5A,5A,19
31340,1479,1502,5A,5A,4
31340,1606,1616,2A,2A,249
31340,1613,1628,2A,2A,202
31340,1723,1809,3A,3A,119
31340,1723,1822,3A,3A,92
31340,1757,1783,1A,1A,44
31340,1757,1792,1A,1A,44
31360,1451,1493,5A,5A,16
31360,1451,1495,5A,5A,13
31360,1452,1458,5A,5A,33
31360,1458,1461,5A,5A,44
31360,1458,1477,5A,5A,52
31360,1461,1493,5A,5A,6
31360,1461,1495,5A,5A,13
31360,1477,1520,5A,5A,10
31360,1483,1498,5A,5A,6
31360,1483,1520,5A,5A,5
31360,1493,1495,5A,5A,3
31360,1802,1835,4B,4B,13
31380,1452,1522,5A,5A,55
