43220,1665,1912,1B,1B,2
43220,1673,1761,1B,1A,7
43220,1673,1822,1B,3A,1
43220,1675,1684,1B,1B,5
43220,1675,1792,1B,1A,1
43220,1684,1711,1B,1A,1
43220,1688,1765,1B,1B,2
43220,1695,1752,1B,1A,7
43220,1697,1711,1B,1A,1
43220,1714,1767,3A,1A,1
43220,1752,1765,1A,1B,1
43220,1761,1802,1A,4B,3
43220,1761,1822,1A,3A,1
43220,1775,1802,1A,4B,4
43240,1429,1711,5B,1A,1
43240,1489,1711,5B,1A,1
43240,1549,1757,4A,1A,1
43240,1579,1684,3B,1B,1
43240,1666,1745,1B,Teachers,5
43240,1666,1768,1B,1A,4
43240,1673,1711,1B,1A,1
43240,1684,1764,1B,1A,1
43240,1684,1912,1B,1B,1
43240,1688,1695,1B,1B,2
43240,1695,1697,1B,1B,2
43240,1752,1787,1A,1A,4
43240,1757,1920,1A,1B,9
43240,1764,1912,1A,1B,9
43240,1792,1912,1A,1B,5
43260,1428,1775,5B,1A,2
43260,1471,1711,5B,1A,1
43260,1665,1764,1B,1A,5
43260,1673,1767,1B,1A,2
43260,1745,1764,Teachers,1A,1
43260,1745,1768,Teachers,1A,5
43260,1761,1775,1A,1A,3
43260,1775,1837,1A,4A,2
43280,1429,1665,5B,1B,1
43280,1429,1764,5B,1A,1
43280,1665,1674,1B,1B,2
43280,1665,1792,1B,1A,4
43280,1688,1787,1B,1A,2
43280,1698,1792,1B,1A,1
43280,1698,1912,1B,1B,1
43280,1711,1847,1A,4B,1
43280,1752,1772,1A,1A,3
43280,1767,1802,1A,4B,1
43280,1772,1787,1A,1A,6
43300,1429,1761,5B,1A,1
43300,1560,1920,3B,1B,1
43300,1760,1796,1A,1A,1
43300,1767,1775,1A,1A,2
43320,1428,1761,5B,1A,3
43320,1500,1775,4A,1A,1
43320,1673,1802,1B,4B,3
43320,1697,1698,1B,1B,9
43320,1711,1765,1A,1B,9
43320,1714,1764,3A,1A,1
43320,1764,1916,1A,2A,1
43320,1766,1902,1A,2A,1
43340,1437,1912,5B,1B,1
43340,1498,1775,5A,1A,1
43340,1500,1761,4A,1A,2
43340,1520,1775,5A,1A,2
43340,1674,1696,1B,1B,9
43340,1688,1920,1B,1B,1
43340,1705,1711,4A,1A,2
43340,1711,1866,1A,4B,2
43340,1766,1795,1A,3A,1
43360,1431,1673,5B,1B,1
43360,1431,1761,5B,1A,1
43360,1665,1757,1B,1A,2
43360,1673,1775,1B,1A,2
43360,1673,1837,1B,4A,2
43360,1673,1847,1B,4B,1
43360,1688,1757,1B,1A,1
43360,1695,1772,1B,1A,1
43360,1695,1787,1B,1A,1
43360,1761,1837,1A,4A,2
43360,1765,1797,1B,4A,1
43360,1765,1866,1B,4B,1
43380,1426,1695,5B,1B,1
43380,1665,1920,1B,1B,1
43380,1674,1766,1B,1A,1
43380,1674,1855,1B,2B,2
43380,1675,1767,1B,1A,1
43380,1695,1912,1B,1B,1
43380,1697,1911,1B,2A,1
43380,1757,1792,1A,1A,1
43380,1764,1772,1A,1A,2
43380,1767,1780,1A,3A,1
43400,1665,1766,1B,1A,6
43400,1684,1780,1B,3A,1
43400,1695,1920,1B,1B,4
43400,1766,1772,1A,1A,3
43420,1549,1696,4A,1B,1
43420,1551,1674,3B,1B,2
43420,1665,1772,1B,1A,3
43420,1666,1916,1B,2A,1
43420,1674,1889,1B,2B,1
43420,1674,1890,1B,2B,5
43420,1688,1752,1B,1A,1
43420,1695,1743,1B,2B,1
43420,1697,1749,1B,2B,1
43420,1714,1792,3A,1A,2
43420,1732,1768,2B,1A,1
43420,1764,1792,1A,1A,4
43420,1765,1902,1B,2A,1
43420,1768,1916,1A,2A,1
43440,1533,1912,4A,1B,1
43440,1567,1765,3B,1B,1
43440,1578,1761,5B,1A,1
43440,1665,1787,1B,1A,3
