117240,1453,1522,5A,5A,2
117240,1483,1516,5A,5A,10
117240,1483,1522,5A,5A,2
117240,1495,1520,5A,5A,51
117240,1502,1516,5A,5A,5
117240,1516,1520,5A,5A,7
117240,1516,1751,5A,5A,28
117240,1522,1751,5A,5A,3
117240,1545,1837,4A,4A,103
117240,1618,1815,4A,4A,115
117240,1663,1665,1B,1B,311
117240,1702,1889,2B,2B,175
117260,1532,1538,4A,4A,14
117260,1558,1685,3B,3B,147
117260,1613,1907,2A,2A,261
117260,1630,1836,4B,4B,15
117260,1714,1820,3A,3A,12
117260,1739,1872,2B,2B,77
117260,1760,1768,1A,1A,21
117260,1767,1787,1A,1A,11
117260,1778,1789,1A,1A,11
117260,1795,1859,3A,3A,35
117260,1800,1838,3A,3A,6
117260,1807,1895,4B,4B,24
117280,1661,1682,1B,1B,85
117280,1697,1912,1B,1B,309
117280,1722,1763,3A,3A,21
117280,1738,1780,3A,3A,69
117300,1663,1698,1B,1B,191
117300,1666,1695,1B,1B,373
117300,1681,1687,1B,1B,4
117300,1681,1765,1B,1B,77
117300,1687,1765,1B,1B,54
117300,1714,1795,3A,3A,39
117300,1719,1748,3A,3A,181
117300,1802,1866,4B,4B,2
117300,1805,1880,4B,4B,10
117300,1831,1888,4B,4B,22
117300,1857,1866,4B,4B,57
117320,1437,1563,5B,5B,298
117320,1606,1906,2A,2A,216
117320,1688,1697,1B,1B,47
117320,1714,1801,3A,3A,8
117320,1805,1819,4B,4B,14
117320,1820,1859,3A,3A,4
117340,1439,1480,5B,5B,48
117340,1439,1486,5B,5B,3
117340,1443,1489,5B,5B,3
117340,1480,1489,5B,5B,16
117340,1664,1675,1B,1B,137
117340,1665,1920,1B,1B,83
117340,1680,1688,1B,1B,71
117340,1695,1745,1B,Teachers,22
117340,1714,1822,3A,3A,38
117340,1722,1833,3A,3A,55
117340,1723,1822,3A,3A,11
117340,1738,1859,3A,3A,22
117340,1748,1809,3A,3A,7
117340,1835,1910,4B,4B,88
117360,1426,1429,5B,5B,4
117360,1665,1695,1B,1B,64
117360,1665,1745,1B,Teachers,41
117360,1680,1684,1B,1B,1
117360,1681,1912,1B,1B,131
117360,1684,1688,1B,1B,166
117360,1706,1851,2B,2B,349
117360,1706,1861,2B,2B,441
117360,1718,1887,2B,2B,200
117360,1719,1782,3A,3A,30
117360,1719,1822,3A,3A,82
117360,1720,1738,3A,3A,11
117360,1720,1801,3A,3A,24
117360,1720,1859,3A,3A,15
117360,1738,1801,3A,3A,4
117360,1749,1883,2B,2B,47
117360,1757,1792,1A,1A,96
117360,1765,1912,1B,1B,14
117360,1780,1843,3A,3A,13
117360,1807,1880,4B,4B,54
117360,1809,1820,3A,3A,23
117360,1831,1857,4B,4B,20
117380,1443,1475,5B,5B,24
117380,1471,1592,5B,5B,17
117380,1503,1524,4A,4A,65
117380,1572,1580,3B,3B,63
117380,1632,1910,4B,4B,20
