43200,210,216,5B,5B,4
43200,210,204,5B,5A,16
43200,210,227,5B,5B,6
43200,210,229,5B,5B,9
43200,211,226,5B,5B,148
43200,213,188,5B,5A,36
43200,213,189,5B,5A,15
43200,213,174,5B,4B,13
43200,216,227,5B,5B,123
43200,216,41,5B,1B,1
43200,217,30,5B,1B,2
43200,217,3,5B,1A,1
43200,187,221,5A,5B,28
43200,188,174,5A,4B,1
43200,189,174,5A,4B,2
43200,191,205,5A,5A,79
43200,221,194,5B,5A,34
43200,221,224,5B,5B,14
43200,221,228,5B,5B,46
43200,194,224,5A,5B,15
43200,194,199,5A,5A,3
43200,223,197,5B,5A,8
43200,224,228,5B,5B,18
43200,224,229,5B,5B,15
43200,226,101,5B,3A,1
43200,199,229,5A,5B,54
43200,142,13,4A,1A,2
43200,142,162,4A,4A,34
43200,143,234,4A,Teachers,9
43200,143,161,4A,4A,120
43200,143,184,4A,4B,2
43200,204,229,5A,5B,5
43200,149,150,4A,4A,23
43200,149,181,4A,4B,40
43200,150,82,4A,2B,1
43200,152,161,4A,4A,54
43200,152,177,4A,4B,5
43200,152,184,4A,4B,8
43200,156,120,4A,3B,24
43200,123,127,3B,3B,74
43200,123,176,3B,4B,16
43200,124,129,3B,3B,184
43200,124,46,3B,1B,1
43200,131,159,3B,4A,22
43200,52,87,2A,2B,1
43200,60,87,2A,2B,132
43200,60,93,2A,2B,139
43200,27,6,1B,1A,10
43200,27,46,1B,1B,96
43200,28,81,1B,2B,2
43200,30,5,1B,1A,10
43200,32,36,1B,1B,7
43200,36,41,1B,1B,28
43200,135,7,3B,1A,1
43200,71,82,2B,2B,164
43200,74,85,2B,2B,9
43200,74,94,2B,2B,5
43200,100,238,3A,Teachers,1
43200,100,109,3A,3A,102
43200,159,21,4A,1A,1
43200,237,9,Teachers,1A,8
43200,82,87,2B,2B,5
43200,239,20,Teachers,1A,1
43200,2,47,1A,1B,115
43200,6,46,1A,1B,11
43200,12,20,1A,1A,1
43200,107,115,3A,3A,90
43200,166,162,4B,4A,83
43200,161,184,4A,4B,2
43200,172,177,4B,4B,136
43200,172,184,4B,4B,131
43200,116,119,3A,3A,79
43200,87,93,2B,2B,173
43200,179,94,4B,2B,1
43220,210,194,5B,5A,16
43220,210,199,5B,5A,16
43220,216,114,5B,3A,2
43220,187,194,5A,5A,34
43220,187,224,5A,5B,15
43220,187,228,5A,5B,39
43220,189,227,5A,5B,35
43220,194,228,5A,5B,27
43220,197,201,5A,5A,19
43220,199,204,5A,5A,24
43220,142,166,4A,4B,34
