123 94 {'weight': 3}
123 32 {'weight': 1}
123 171 {'weight': 1}
123 65 {'weight': 1}
123 66 {'weight': 1}
123 64 {'weight': 2}
123 53 {'weight': 1}
123 236 {'weight': 3}
123 176 {'weight': 17}
123 179 {'weight': 8}
123 159 {'weight': 38}
123 166 {'weight': 4}
123 204 {'weight': 1}
123 158 {'weight': 25}
123 217 {'weight': 8}
123 148 {'weight': 3}
123 199 {'weight': 1}
123 224 {'weight': 5}
123 229 {'weight': 1}
123 208 {'weight': 1}
123 194 {'weight': 1}
123 27 {'weight': 1}
123 181 {'weight': 1}
123 142 {'weight': 1}
123 156 {'weight': 15}
123 200 {'weight': 1}
123 226 {'weight': 1}
123 216 {'weight': 1}
123 162 {'weight': 1}
123 56 {'weight': 3}
123 149 {'weight': 1}
123 46 {'weight': 1}
123 3 {'weight': 1}
123 8 {'weight': 1}
123 16 {'weight': 1}
123 167 {'weight': 1}
123 21 {'weight': 1}
94 127 {'weight': 2}
94 179 {'weight': 1}
94 30 {'weight': 5}
94 42 {'weight': 1}
94 114 {'weight': 3}
94 2 {'weight': 32}
94 5 {'weight': 1}
94 199 {'weight': 1}
94 201 {'weight': 3}
94 1 {'weight': 3}
94 7 {'weight': 3}
94 8 {'weight': 2}
94 189 {'weight': 2}
94 101 {'weight': 1}
94 19 {'weight': 2}
94 174 {'weight': 1}
94 0 {'weight': 3}
94 11 {'weight': 2}
94 13 {'weight': 3}
94 176 {'weight': 2}
94 226 {'weight': 4}
94 43 {'weight': 56}
94 241 {'weight': 81}
94 39 {'weight': 58}
94 47 {'weight': 63}
94 142 {'weight': 1}
94 36 {'weight': 28}
94 161 {'weight': 1}
94 35 {'weight': 1}
94 34 {'weight': 2}
94 28 {'weight': 43}
94 31 {'weight': 21}
94 146 {'weight': 1}
94 32 {'weight': 1}
94 45 {'weight': 1}
94 40 {'weight': 3}
94 38 {'weight': 2}
94 150 {'weight': 2}
94 223 {'weight': 1}
94 154 {'weight': 2}
94 27 {'weight': 23}
94 46 {'weight': 7}
94 109 {'weight': 1}
94 116 {'weight': 1}
94 107 {'weight': 1}
94 100 {'weight': 1}
94 20 {'weight': 1}
94 99 {'weight': 3}
94 122 {'weight': 1}
94 145 {'weight': 1}
94 115 {'weight': 1}
94 120 {'weight': 3}
94 233 {'weight': 14}
94 159 {'weight': 1}
32 114 {'weight': 2}
32 57 {'weight': 1}
32 60 {'weight': 1}
32 189 {'weight': 1}
32 52 {'weight': 1}
32 56 {'weight': 1}
32 101 {'weight': 1}
32 125 {'weight': 1}
32 65 {'weight': 2}
32 237 {'weight': 14}
32 227 {'weight': 1}
32 176 {'weight': 1}
32 62 {'weight': 3}
32 67 {'weight': 1}
32 181 {'weight': 1}
32 97 {'weight': 2}
32 156 {'weight': 9}
32 158 {'weight': 1}
32 83 {'weight': 2}
32 162 {'weight': 2}
32 80 {'weight': 2}
32 148 {'weight': 1}
32 121 {'weight': 1}
32 134 {'weight': 1}
32 85 {'weight': 1}
32 74 {'weight': 2}
32 72 {'weight': 30}
32 116 {'weight': 1}
32 159 {'weight': 1}
32 81 {'weight': 1}
171 124 {'weight': 1}
171 104 {'weight': 1}
171 100 {'weight': 1}
171 105 {'weight': 1}
171 108 {'weight': 1}
171 113 {'weight': 1}
171 15 {'weight': 1}
171 17 {'weight': 2}
171 65 {'weight': 1}
171 1 {'weight': 1}
171 55 {'weight': 1}
171 232 {'weight': 3}
171 133 {'weight': 2}
171 211 {'weight': 1}
171 216 {'weight': 1}
171 213 {'weight': 2}
171 222 {'weight': 2}
171 2 {'weight': 2}
171 138 {'weight': 2}
171 132 {'weight': 1}
171 140 {'weight': 1}
171 115 {'weight': 1}
171 190 {'weight': 2}
171 198 {'weight': 1}
171 189 {'weight': 1}
65 124 {'weight': 2}
65 128 {'weight': 1}
65 30 {'weight': 3}
65 42 {'weight': 1}
65 175 {'weight': 1}
65 114 {'weight': 8}
65 9 {'weight': 1}
65 5 {'weight': 54}
65 1 {'weight': 2}
65 7 {'weight': 2}
65 8 {'weight': 5}
65 16 {'weight': 2}
65 12 {'weight': 2}
65 189 {'weight': 1}
65 101 {'weight': 5}
65 19 {'weight': 1}
65 174 {'weight': 1}
65 3 {'weight': 2}
65 108 {'weight': 1}
65 13 {'weight': 1}
65 241 {'weight': 5}
65 43 {'weight': 4}
65 98 {'weight': 1}
65 107 {'weight': 1}
65 17 {'weight': 3}
65 119 {'weight': 4}
65 239 {'weight': 1}
65 41 {'weight': 2}
65 237 {'weight': 1}
65 28 {'weight': 1}
65 46 {'weight': 2}
65 38 {'weight': 2}
65 40 {'weight': 65}
65 99 {'weight': 6}
65 97 {'weight': 4}
65 109 {'weight': 3}
65 31 {'weight': 1}
65 36 {'weight': 3}
65 100 {'weight': 3}
65 18 {'weight': 3}
65 214 {'weight': 1}
66 130 {'weight': 1}
66 104 {'weight': 1}
66 112 {'weight': 3}
66 2 {'weight': 2}
66 5 {'weight': 1}
66 1 {'weight': 1}
66 14 {'weight': 1}
66 164 {'weight': 1}
66 241 {'weight': 5}
66 37 {'weight': 1}
66 180 {'weight': 1}
66 6 {'weight': 1}
66 106 {'weight': 1}
66 122 {'weight': 1}
66 236 {'weight': 1}
66 138 {'weight': 1}
66 132 {'weight': 1}
66 181 {'weight': 1}
66 183 {'weight': 1}
64 128 {'weight': 1}
64 113 {'weight': 3}
64 9 {'weight': 1}
64 0 {'weight': 1}
64 108 {'weight': 2}
64 133 {'weight': 2}
64 241 {'weight': 8}
64 184 {'weight': 1}
64 97 {'weight': 1}
64 136 {'weight': 3}
64 102 {'weight': 1}
64 233 {'weight': 23}
53 164 {'weight': 1}
53 0 {'weight': 2}
53 103 {'weight': 1}
53 241 {'weight': 2}
236 127 {'weight': 8}
236 124 {'weight': 5}
236 128 {'weight': 7}
236 130 {'weight': 8}
236 104 {'weight': 1}
236 113 {'weight': 1}
236 114 {'weight': 3}
236 194 {'weight': 1}
236 108 {'weight': 1}
236 111 {'weight': 3}
236 125 {'weight': 9}
236 105 {'weight': 1}
236 177 {'weight': 1}
236 133 {'weight': 4}
236 164 {'weight': 1}
236 36 {'weight': 1}
236 40 {'weight': 1}
236 117 {'weight': 1}
236 118 {'weight': 3}
236 138 {'weight': 3}
236 140 {'weight': 18}
236 109 {'weight': 2}
236 119 {'weight': 4}
236 107 {'weight': 3}
236 100 {'weight': 2}
236 102 {'weight': 2}
236 131 {'weight': 1}
236 98 {'weight': 4}
236 135 {'weight': 14}
236 121 {'weight': 10}
236 132 {'weight': 7}
236 137 {'weight': 9}
236 134 {'weight': 7}
236 136 {'weight': 7}
236 99 {'weight': 2}
236 139 {'weight': 5}
236 122 {'weight': 7}
236 129 {'weight': 6}
236 115 {'weight': 3}
236 120 {'weight': 5}
176 127 {'weight': 12}
176 124 {'weight': 2}
176 30 {'weight': 2}
176 114 {'weight': 1}
176 4 {'weight': 1}
176 199 {'weight': 1}
176 204 {'weight': 7}
176 205 {'weight': 1}
176 101 {'weight': 2}
176 197 {'weight': 1}
176 0 {'weight': 1}
176 3 {'weight': 2}
176 125 {'weight': 1}
176 200 {'weight': 1}
176 217 {'weight': 13}
176 210 {'weight': 4}
176 132 {'weight': 1}
176 100 {'weight': 1}
176 122 {'weight': 1}
176 120 {'weight': 1}
176 118 {'weight': 1}
176 232 {'weight': 3}
176 214 {'weight': 1}
176 228 {'weight': 2}
176 82 {'weight': 1}
176 85 {'weight': 2}
176 216 {'weight': 1}
176 135 {'weight': 1}
176 106 {'weight': 1}
176 129 {'weight': 2}
176 224 {'weight': 2}
176 107 {'weight': 1}
176 229 {'weight': 1}
176 109 {'weight': 1}
176 21 {'weight': 1}
179 127 {'weight': 9}
179 124 {'weight': 4}
179 238 {'weight': 1}
179 110 {'weight': 1}
179 108 {'weight': 1}
179 11 {'weight': 1}
179 112 {'weight': 1}
179 232 {'weight': 2}
179 93 {'weight': 1}
179 52 {'weight': 1}
